6.430373e+06	2.169107e+10	-2.123824e+08	3.529654e+10
6.468108e+06	2.085414e+10	-2.183347e+08	3.545048e+10
6.506064e+06	2.005161e+10	-2.244300e+08	3.560361e+10
6.544243e+06	1.928245e+10	-2.306658e+08	3.575493e+10
6.582646e+06	1.854561e+10	-2.370385e+08	3.590341e+10
6.621274e+06	1.784010e+10	-2.435440e+08	3.604801e+10
6.660129e+06	1.716492e+10	-2.501769e+08	3.618773e+10
6.699212e+06	1.651909e+10	-2.569314e+08	3.632158e+10
6.738524e+06	1.590163e+10	-2.638004e+08	3.644863e+10
6.778067e+06	1.531157e+10	-2.707765e+08	3.656802e+10
6.817842e+06	1.474794e+10	-2.778513e+08	3.667897e+10
6.857850e+06	1.420979e+10	-2.850161e+08	3.678080e+10
6.898094e+06	1.369614e+10	-2.922615e+08	3.687294e+10
6.938573e+06	1.320605e+10	-2.995778e+08	3.695493e+10
6.979290e+06	1.273855e+10	-3.069553e+08	3.702643e+10
7.020246e+06	1.229269e+10	-3.143839e+08	3.708722e+10
7.061442e+06	1.186754e+10	-3.218537e+08	3.713717e+10
7.102880e+06	1.146217e+10	-3.293547e+08	3.717627e+10
7.144561e+06	1.107569e+10	-3.368774e+08	3.720457e+10
7.186486e+06	1.070719e+10	-3.444123e+08	3.722223e+10
7.228658e+06	1.035582e+10	-3.519504e+08	3.722945e+10
7.271077e+06	1.002074e+10	-3.594831e+08	3.722650e+10
7.313745e+06	9.701137e+09	-3.670024e+08	3.721371e+10
7.356664e+06	9.396208e+09	-3.745005e+08	3.719146e+10
7.399834e+06	9.105193e+09	-3.819703e+08	3.716015e+10
7.443258e+06	8.827356e+09	-3.894053e+08	3.712022e+10
7.486936e+06	8.561995e+09	-3.967994e+08	3.707209e+10
7.530871e+06	8.308443e+09	-4.041472e+08	3.701621e+10
7.575063e+06	8.066065e+09	-4.114437e+08	3.695301e+10
7.619515e+06	7.834263e+09	-4.186842e+08	3.688291e+10
7.664228e+06	7.612466e+09	-4.258650e+08	3.680632e+10
7.709203e+06	7.400136e+09	-4.329823e+08	3.672365e+10
7.754442e+06	7.196764e+09	-4.400331e+08	3.663527e+10
7.799947e+06	7.001867e+09	-4.470145e+08	3.654158e+10
7.845718e+06	6.814987e+09	-4.539244e+08	3.644293e+10
7.891759e+06	6.635694e+09	-4.607605e+08	3.633967e+10
7.938069e+06	6.463583e+09	-4.675212e+08	3.623213e+10
7.984651e+06	6.298271e+09	-4.742052e+08	3.612062e+10
8.031507e+06	6.139399e+09	-4.808114e+08	3.600543e+10
8.078637e+06	5.986630e+09	-4.873387e+08	3.588685e+10
8.126044e+06	5.839647e+09	-4.937867e+08	3.576512e+10
8.173729e+06	5.698152e+09	-5.001548e+08	3.564050e+10
8.221694e+06	5.561865e+09	-5.064429e+08	3.551321e+10
8.269941e+06	5.430524e+09	-5.126508e+08	3.538347e+10
8.318470e+06	5.303879e+09	-5.187786e+08	3.525147e+10
8.367284e+06	5.181700e+09	-5.248265e+08	3.511740e+10
8.416385e+06	5.063765e+09	-5.307948e+08	3.498144e+10
8.465774e+06	4.949869e+09	-5.366840e+08	3.484375e+10
8.515453e+06	4.839819e+09	-5.424946e+08	3.470449e+10
8.565423e+06	4.733430e+09	-5.482272e+08	3.456379e+10
8.615687e+06	4.630532e+09	-5.538826e+08	3.442180e+10
8.666245e+06	4.530962e+09	-5.594614e+08	3.427863e+10
8.717101e+06	4.434566e+09	-5.649644e+08	3.413440e+10
8.768254e+06	4.341202e+09	-5.703927e+08	3.398923e+10
8.819708e+06	4.250733e+09	-5.757470e+08	3.384321e+10
8.871464e+06	4.163031e+09	-5.810283e+08	3.369643e+10
8.923523e+06	4.077974e+09	-5.862377e+08	3.354899e+10
8.975888e+06	3.995449e+09	-5.913760e+08	3.340097e+10
9.028560e+06	3.915348e+09	-5.964443e+08	3.325244e+10
9.081542e+06	3.837567e+09	-6.014438e+08	3.310348e+10
9.134834e+06	3.762011e+09	-6.063753e+08	3.295415e+10
9.188439e+06	3.688588e+09	-6.112401e+08	3.280451e+10
9.242358e+06	3.617211e+09	-6.160391e+08	3.265463e+10
9.296594e+06	3.547798e+09	-6.207735e+08	3.250455e+10
9.351148e+06	3.480271e+09	-6.254443e+08	3.235433e+10
9.406023e+06	3.414556e+09	-6.300526e+08	3.220402e+10
9.461219e+06	3.350584e+09	-6.345996e+08	3.205365e+10
9.516739e+06	3.288287e+09	-6.390862e+08	3.190328e+10
9.572585e+06	3.227602e+09	-6.435135e+08	3.175293e+10
9.628759e+06	3.168469e+09	-6.478826e+08	3.160265e+10
9.685262e+06	3.110832e+09	-6.521946e+08	3.145246e+10
9.742097e+06	3.054635e+09	-6.564504e+08	3.130241e+10
9.799266e+06	2.999827e+09	-6.606512e+08	3.115251e+10
9.856770e+06	2.946359e+09	-6.647979e+08	3.100280e+10
9.914611e+06	2.894183e+09	-6.688916e+08	3.085329e+10
9.972792e+06	2.843255e+09	-6.729332e+08	3.070403e+10
1.003131e+07	2.793531e+09	-6.769238e+08	3.055502e+10
1.009018e+07	2.744973e+09	-6.808642e+08	3.040628e+10
1.014939e+07	2.697541e+09	-6.847555e+08	3.025784e+10
1.020895e+07	2.651197e+09	-6.885984e+08	3.010971e+10
1.026886e+07	2.605907e+09	-6.923940e+08	2.996190e+10
1.032912e+07	2.561634e+09	-6.961431e+08	2.981445e+10
1.038973e+07	2.518345e+09	-6.998464e+08	2.966737e+10
1.045070e+07	2.476007e+09	-7.035047e+08	2.952068e+10
1.051203e+07	2.434592e+09	-7.071188e+08	2.937440e+10
1.057371e+07	2.394074e+09	-7.106893e+08	2.922851e+10
1.063576e+07	2.354433e+09	-7.142167e+08	2.908301e+10
1.069817e+07	2.315651e+09	-7.177016e+08	2.893788e+10
1.076095e+07	2.277710e+09	-7.211450e+08	2.879308e+10
1.082410e+07	2.240584e+09	-7.245488e+08	2.864863e+10
1.088762e+07	2.204235e+09	-7.279174e+08	2.850455e+10
1.095151e+07	2.168613e+09	-7.312579e+08	2.836092e+10
1.101577e+07	2.133654e+09	-7.345816e+08	2.821786e+10
1.108042e+07	2.099295e+09	-7.379030e+08	2.807545e+10
1.114544e+07	2.065488e+09	-7.412384e+08	2.793375e+10
1.121084e+07	2.032223e+09	-7.446013e+08	2.779266e+10
1.127663e+07	1.999537e+09	-7.479977e+08	2.765192e+10
1.134280e+07	1.967521e+09	-7.514200e+08	2.751115e+10
1.140936e+07	1.936300e+09	-7.548437e+08	2.736989e+10
1.147632e+07	1.906002e+09	-7.582295e+08	2.722771e+10
1.154366e+07	1.876709e+09	-7.615314e+08	2.708443e+10
1.161140e+07	1.848423e+09	-7.647105e+08	2.694014e+10
1.167954e+07	1.821038e+09	-7.677500e+08	2.679525e+10
1.174808e+07	1.794349e+09	-7.706620e+08	2.665048e+10
1.181702e+07	1.768084e+09	-7.734849e+08	2.650675e+10
1.188636e+07	1.741962e+09	-7.762699e+08	2.636501e+10
1.195611e+07	1.715759e+09	-7.790635e+08	2.622607e+10
1.202628e+07	1.689358e+09	-7.818930e+08	2.609042e+10
1.209685e+07	1.662779e+09	-7.847611e+08	2.595812e+10
1.216783e+07	1.636159e+09	-7.876509e+08	2.582874e+10
1.223924e+07	1.609711e+09	-7.905379e+08	2.570148e+10
1.231106e+07	1.583661e+09	-7.934024e+08	2.557539e+10
1.238330e+07	1.558191e+09	-7.962361e+08	2.544955e+10
1.245597e+07	1.533413e+09	-7.990407e+08	2.532326e+10
1.252906e+07	1.509364e+09	-8.018233e+08	2.519617e+10
1.260259e+07	1.486019e+09	-8.045903e+08	2.506820e+10
1.267654e+07	1.463316e+09	-8.073451e+08	2.493954e+10
1.275093e+07	1.441178e+09	-8.100879e+08	2.481047e+10
1.282576e+07	1.419530e+09	-8.128177e+08	2.468131e+10
1.290102e+07	1.398312e+09	-8.155337e+08	2.455232e+10
1.297672e+07	1.377479e+09	-8.182359e+08	2.442368e+10
1.305287e+07	1.357003e+09	-8.209252e+08	2.429549e+10
1.312947e+07	1.336867e+09	-8.236025e+08	2.416782e+10
1.320652e+07	1.317061e+09	-8.262689e+08	2.404065e+10
1.328402e+07	1.297578e+09	-8.289251e+08	2.391400e+10
1.336197e+07	1.278412e+09	-8.315719e+08	2.378786e+10
1.344038e+07	1.259556e+09	-8.342100e+08	2.366222e+10
1.351925e+07	1.241005e+09	-8.368401e+08	2.353708e+10
1.359858e+07	1.222752e+09	-8.394629e+08	2.341244e+10
1.367838e+07	1.204791e+09	-8.420791e+08	2.328829e+10
1.375865e+07	1.187115e+09	-8.446893e+08	2.316463e+10
1.383939e+07	1.169720e+09	-8.472940e+08	2.304147e+10
1.392060e+07	1.152598e+09	-8.498937e+08	2.291880e+10
1.400229e+07	1.135746e+09	-8.524886e+08	2.279662e+10
1.408446e+07	1.119157e+09	-8.550791e+08	2.267494e+10
1.416711e+07	1.102827e+09	-8.576653e+08	2.255374e+10
1.425024e+07	1.086750e+09	-8.602477e+08	2.243303e+10
1.433387e+07	1.070923e+09	-8.628262e+08	2.231282e+10
1.441798e+07	1.055340e+09	-8.654012e+08	2.219308e+10
1.450259e+07	1.039996e+09	-8.679729e+08	2.207384e+10
1.458769e+07	1.024887e+09	-8.705417e+08	2.195508e+10
1.467330e+07	1.010010e+09	-8.731078e+08	2.183681e+10
1.475940e+07	9.953584e+08	-8.756717e+08	2.171902e+10
1.484601e+07	9.809294e+08	-8.782337e+08	2.160171e+10
1.493313e+07	9.667186e+08	-8.807943e+08	2.148488e+10
1.502076e+07	9.527218e+08	-8.833541e+08	2.136853e+10
1.510891e+07	9.389352e+08	-8.859136e+08	2.125265e+10
1.519757e+07	9.253548e+08	-8.884732e+08	2.113725e+10
1.528675e+07	9.119769e+08	-8.910336e+08	2.102231e+10
1.537646e+07	8.987977e+08	-8.935954e+08	2.090785e+10
1.546669e+07	8.858138e+08	-8.961591e+08	2.079385e+10
1.555745e+07	8.730214e+08	-8.987254e+08	2.068031e+10
1.564874e+07	8.604173e+08	-9.012948e+08	2.056723e+10
1.574057e+07	8.479979e+08	-9.038680e+08	2.045461e+10
1.583294e+07	8.357601e+08	-9.064455e+08	2.034245e+10
1.592585e+07	8.237005e+08	-9.090281e+08	2.023073e+10
1.601931e+07	8.118160e+08	-9.116164e+08	2.011947e+10
1.611331e+07	8.001036e+08	-9.142109e+08	2.000865e+10
1.620787e+07	7.885602e+08	-9.168123e+08	1.989828e+10
1.630298e+07	7.771829e+08	-9.194214e+08	1.978834e+10
1.639865e+07	7.659688e+08	-9.220386e+08	1.967885e+10
1.649488e+07	7.549151e+08	-9.246647e+08	1.956979e+10
1.659167e+07	7.440190e+08	-9.273003e+08	1.946116e+10
1.668904e+07	7.332779e+08	-9.299461e+08	1.935296e+10
1.678697e+07	7.226891e+08	-9.326028e+08	1.924518e+10
1.688548e+07	7.122501e+08	-9.352709e+08	1.913783e+10
1.698457e+07	7.019582e+08	-9.379513e+08	1.903090e+10
1.708424e+07	6.918110e+08	-9.406445e+08	1.892439e+10
1.718449e+07	6.818062e+08	-9.433514e+08	1.881829e+10
1.728533e+07	6.719412e+08	-9.460727e+08	1.871260e+10
1.738677e+07	6.622139e+08	-9.488086e+08	1.860732e+10
1.748879e+07	6.526214e+08	-9.515616e+08	1.850244e+10
1.759142e+07	6.431632e+08	-9.543270e+08	1.839797e+10
1.769465e+07	6.338320e+08	-9.571210e+08	1.829386e+10
1.779849e+07	6.246395e+08	-9.598932e+08	1.819025e+10
1.790293e+07	6.155370e+08	-9.627837e+08	1.808663e+10
1.800799e+07	6.066457e+08	-9.653180e+08	1.798437e+10
1.811366e+07	5.975249e+08	-9.686997e+08	1.787852e+10
1.821996e+07	5.891097e+08	-9.688766e+08	1.777986e+10
1.832688e+07	5.792470e+08	-9.926043e+08	1.766406e+10
1.843442e+07	5.888092e+08	-9.312645e+08	1.777251e+10
1.854260e+07	1.513134e+08	-3.649619e+09	7.546410e+09
1.865141e+07	1.504220e+08	-3.629626e+09	7.523030e+09
1.876086e+07	1.490734e+08	-3.618497e+09	7.487753e+09
1.887095e+07	1.478663e+08	-3.605855e+09	7.455849e+09
1.898169e+07	1.466406e+08	-3.593631e+09	7.423347e+09
1.909308e+07	1.454321e+08	-3.581353e+09	7.391117e+09
1.920512e+07	1.442322e+08	-3.569130e+09	7.358961e+09
1.931782e+07	1.430430e+08	-3.556937e+09	7.326923e+09
1.943118e+07	1.418637e+08	-3.544779e+09	7.294992e+09
1.954521e+07	1.406945e+08	-3.532655e+09	7.263171e+09
1.965990e+07	1.395352e+08	-3.520565e+09	7.231458e+09
1.977527e+07	1.383858e+08	-3.508509e+09	7.199854e+09
1.989132e+07	1.372461e+08	-3.496487e+09	7.168358e+09
2.000804e+07	1.361161e+08	-3.484498e+09	7.136971e+09
2.012545e+07	1.349957e+08	-3.472543e+09	7.105691e+09
2.024355e+07	1.338849e+08	-3.460621e+09	7.074518e+09
2.036235e+07	1.327834e+08	-3.448733e+09	7.043453e+09
2.048184e+07	1.316913e+08	-3.436877e+09	7.012494e+09
2.060203e+07	1.306085e+08	-3.425055e+09	6.981642e+09
2.072292e+07	1.295349e+08	-3.413266e+09	6.950896e+09
2.084453e+07	1.284704e+08	-3.401509e+09	6.920256e+09
2.096685e+07	1.274150e+08	-3.389785e+09	6.889723e+09
2.108989e+07	1.263685e+08	-3.378094e+09	6.859294e+09
2.121365e+07	1.253309e+08	-3.366435e+09	6.828971e+09
2.133813e+07	1.243021e+08	-3.354808e+09	6.798753e+09
2.146335e+07	1.232821e+08	-3.343214e+09	6.768640e+09
2.158930e+07	1.222707e+08	-3.331651e+09	6.738631e+09
2.171599e+07	1.212679e+08	-3.320121e+09	6.708726e+09
2.184342e+07	1.202736e+08	-3.308622e+09	6.678925e+09
2.197160e+07	1.192878e+08	-3.297155e+09	6.649228e+09
2.210054e+07	1.183104e+08	-3.285719e+09	6.619634e+09
2.223023e+07	1.173412e+08	-3.274315e+09	6.590144e+09
2.236068e+07	1.163803e+08	-3.262943e+09	6.560756e+09
2.249190e+07	1.154276e+08	-3.251601e+09	6.531471e+09
2.262388e+07	1.144829e+08	-3.240291e+09	6.502288e+09
2.275664e+07	1.135463e+08	-3.229011e+09	6.473207e+09
2.289018e+07	1.126176e+08	-3.217763e+09	6.444229e+09
2.302451e+07	1.116969e+08	-3.206545e+09	6.415352e+09
2.315962e+07	1.107839e+08	-3.195358e+09	6.386576e+09
2.329553e+07	1.098787e+08	-3.184201e+09	6.357901e+09
2.343223e+07	1.089812e+08	-3.173075e+09	6.329328e+09
2.356973e+07	1.080913e+08	-3.161979e+09	6.300855e+09
2.370805e+07	1.072090e+08	-3.150913e+09	6.272482e+09
2.384717e+07	1.063342e+08	-3.139877e+09	6.244210e+09
2.398711e+07	1.054668e+08	-3.128871e+09	6.216037e+09
2.412787e+07	1.046068e+08	-3.117895e+09	6.187964e+09
2.426946e+07	1.037540e+08	-3.106948e+09	6.159991e+09
2.441187e+07	1.029086e+08	-3.096031e+09	6.132117e+09
2.455513e+07	1.020703e+08	-3.085143e+09	6.104341e+09
2.469922e+07	1.012391e+08	-3.074285e+09	6.076665e+09
2.484416e+07	1.004151e+08	-3.063456e+09	6.049087e+09
2.498995e+07	9.959796e+07	-3.052656e+09	6.021607e+09
2.513660e+07	9.878782e+07	-3.041885e+09	5.994225e+09
2.528410e+07	9.798456e+07	-3.031142e+09	5.966941e+09
2.543248e+07	9.718813e+07	-3.020429e+09	5.939754e+09
2.558172e+07	9.639848e+07	-3.009744e+09	5.912666e+09
2.573184e+07	9.561553e+07	-2.999087e+09	5.885675e+09
2.588284e+07	9.483926e+07	-2.988459e+09	5.858789e+09
2.603472e+07	9.406964e+07	-2.977857e+09	5.832027e+09
2.618750e+07	9.330676e+07	-2.967276e+09	5.805478e+09
2.634117e+07	9.255126e+07	-2.956696e+09	5.779623e+09
2.649575e+07	9.180590e+07	-2.946023e+09	5.756232e+09
2.665123e+07	9.106599e+07	-2.935408e+09	5.732367e+09
2.680762e+07	9.033256e+07	-2.924814e+09	5.708732e+09
2.696493e+07	8.960531e+07	-2.914249e+09	5.685162e+09
2.712317e+07	8.888424e+07	-2.903711e+09	5.661695e+09
2.728233e+07	8.816929e+07	-2.893202e+09	5.638322e+09
2.744243e+07	8.746041e+07	-2.882720e+09	5.615044e+09
2.760347e+07	8.675754e+07	-2.872265e+09	5.591860e+09
2.776545e+07	8.606064e+07	-2.861838e+09	5.568771e+09
2.792838e+07	8.536966e+07	-2.851438e+09	5.545776e+09
2.809227e+07	8.468454e+07	-2.841065e+09	5.522876e+09
2.825712e+07	8.400524e+07	-2.830719e+09	5.500069e+09
2.842294e+07	8.333171e+07	-2.820400e+09	5.477355e+09
2.858973e+07	8.266390e+07	-2.810108e+09	5.454735e+09
2.875750e+07	8.200176e+07	-2.799842e+09	5.432208e+09
2.892626e+07	8.134524e+07	-2.789603e+09	5.409774e+09
2.909600e+07	8.069429e+07	-2.779391e+09	5.387432e+09
2.926674e+07	8.004888e+07	-2.769205e+09	5.365182e+09
2.943849e+07	7.940894e+07	-2.759045e+09	5.343024e+09
2.961124e+07	7.877444e+07	-2.748911e+09	5.320959e+09
2.978500e+07	7.814533e+07	-2.738803e+09	5.298984e+09
2.995979e+07	7.752157e+07	-2.728721e+09	5.277101e+09
3.013560e+07	7.690311e+07	-2.718665e+09	5.255310e+09
3.031244e+07	7.628990e+07	-2.708634e+09	5.233608e+09
3.049032e+07	7.568190e+07	-2.698629e+09	5.211998e+09
3.066924e+07	7.507907e+07	-2.688650e+09	5.190478e+09
3.084921e+07	7.448136e+07	-2.678696e+09	5.169048e+09
3.103024e+07	7.388873e+07	-2.668767e+09	5.147707e+09
3.121233e+07	7.330115e+07	-2.658863e+09	5.126457e+09
3.139549e+07	7.271855e+07	-2.648984e+09	5.105295e+09
3.157973e+07	7.214091e+07	-2.639130e+09	5.084223e+09
3.176504e+07	7.156819e+07	-2.629300e+09	5.063240e+09
3.195145e+07	7.100033e+07	-2.619496e+09	5.042346e+09
3.213894e+07	7.043730e+07	-2.609716e+09	5.021540e+09
3.232754e+07	6.987907e+07	-2.599960e+09	5.000822e+09
3.251725e+07	6.932558e+07	-2.590229e+09	4.980192e+09
3.270806e+07	6.877680e+07	-2.580522e+09	4.959650e+09
3.290000e+07	6.823270e+07	-2.570839e+09	4.939195e+09
3.309306e+07	6.769322e+07	-2.561180e+09	4.918827e+09
3.328726e+07	6.715834e+07	-2.551544e+09	4.898547e+09
3.348260e+07	6.662801e+07	-2.541933e+09	4.878354e+09
3.367908e+07	6.610219e+07	-2.532345e+09	4.858247e+09
3.387671e+07	6.558086e+07	-2.522781e+09	4.838226e+09
3.407551e+07	6.506396e+07	-2.513240e+09	4.818292e+09
3.427547e+07	6.455147e+07	-2.503722e+09	4.798444e+09
3.447661e+07	6.404335e+07	-2.494228e+09	4.778681e+09
3.467892e+07	6.353955e+07	-2.484757e+09	4.759004e+09
3.488242e+07	6.304005e+07	-2.475308e+09	4.739412e+09
3.508712e+07	6.254481e+07	-2.465883e+09	4.719905e+09
3.529302e+07	6.205379e+07	-2.456480e+09	4.700483e+09
3.550012e+07	6.156697e+07	-2.447100e+09	4.681145e+09
3.570845e+07	6.108429e+07	-2.437742e+09	4.661892e+09
3.591799e+07	6.060573e+07	-2.428407e+09	4.642723e+09
3.612876e+07	6.013126e+07	-2.419094e+09	4.623638e+09
3.634077e+07	5.966084e+07	-2.409803e+09	4.604637e+09
3.655403e+07	5.919443e+07	-2.400534e+09	4.585719e+09
3.676853e+07	5.873201e+07	-2.391287e+09	4.566884e+09
3.698430e+07	5.827354e+07	-2.382062e+09	4.548133e+09
3.720133e+07	5.781898e+07	-2.372858e+09	4.529465e+09
3.741963e+07	5.736831e+07	-2.363676e+09	4.510879e+09
3.763922e+07	5.692150e+07	-2.354516e+09	4.492376e+09
3.786009e+07	5.647850e+07	-2.345377e+09	4.473955e+09
3.808226e+07	5.603930e+07	-2.336259e+09	4.455616e+09
3.830574e+07	5.560385e+07	-2.327162e+09	4.437359e+09
3.853052e+07	5.517214e+07	-2.318086e+09	4.419183e+09
3.875663e+07	5.474411e+07	-2.309031e+09	4.401089e+09
3.898406e+07	5.431976e+07	-2.299997e+09	4.383076e+09
3.921282e+07	5.389904e+07	-2.290983e+09	4.365145e+09
3.944293e+07	5.348193e+07	-2.281990e+09	4.347294e+09
3.967439e+07	5.306839e+07	-2.273017e+09	4.329524e+09
3.990721e+07	5.265840e+07	-2.264064e+09	4.311834e+09
4.014139e+07	5.225193e+07	-2.255132e+09	4.294225e+09
4.037695e+07	5.184894e+07	-2.246220e+09	4.276695e+09
4.061389e+07	5.144942e+07	-2.237327e+09	4.259245e+09
4.085222e+07	5.105333e+07	-2.228454e+09	4.241876e+09
4.109195e+07	5.066065e+07	-2.219601e+09	4.224585e+09
4.133308e+07	5.027134e+07	-2.210768e+09	4.207374e+09
4.157563e+07	4.988538e+07	-2.201953e+09	4.190242e+09
4.181961e+07	4.950274e+07	-2.193159e+09	4.173189e+09
4.206501e+07	4.912339e+07	-2.184383e+09	4.156215e+09
4.231186e+07	4.874732e+07	-2.175626e+09	4.139319e+09
4.256015e+07	4.837448e+07	-2.166888e+09	4.122502e+09
4.280990e+07	4.800486e+07	-2.158169e+09	4.105763e+09
4.306112e+07	4.763843e+07	-2.149468e+09	4.089102e+09
4.331381e+07	4.727516e+07	-2.140786e+09	4.072519e+09
4.356798e+07	4.691503e+07	-2.132123e+09	4.056013e+09
4.382365e+07	4.655801e+07	-2.123477e+09	4.039585e+09
4.408081e+07	4.620408e+07	-2.114850e+09	4.023235e+09
4.433949e+07	4.585321e+07	-2.106241e+09	4.006961e+09
4.459968e+07	4.550538e+07	-2.097649e+09	3.990765e+09
4.486140e+07	4.516056e+07	-2.089075e+09	3.974645e+09
4.512466e+07	4.481873e+07	-2.080519e+09	3.958602e+09
4.538946e+07	4.447987e+07	-2.071980e+09	3.942636e+09
4.565581e+07	4.414395e+07	-2.063459e+09	3.926745e+09
4.592373e+07	4.381095e+07	-2.054954e+09	3.910932e+09
4.619322e+07	4.348084e+07	-2.046467e+09	3.895194e+09
4.646429e+07	4.315360e+07	-2.037997e+09	3.879532e+09
4.673695e+07	4.282922e+07	-2.029543e+09	3.863946e+09
4.701121e+07	4.250765e+07	-2.021106e+09	3.848435e+09
4.728708e+07	4.218890e+07	-2.012685e+09	3.833000e+09
4.756457e+07	4.187293e+07	-2.004281e+09	3.817640e+09
4.784369e+07	4.155971e+07	-1.995893e+09	3.802355e+09
4.812444e+07	4.124924e+07	-1.987521e+09	3.787145e+09
4.840685e+07	4.094148e+07	-1.979165e+09	3.772011e+09
4.869091e+07	4.063642e+07	-1.970824e+09	3.756951e+09
4.897664e+07	4.033404e+07	-1.962499e+09	3.741965e+09
4.926404e+07	4.003431e+07	-1.954190e+09	3.727054e+09
4.955313e+07	3.973721e+07	-1.945895e+09	3.712218e+09
4.984392e+07	3.944273e+07	-1.937616e+09	3.697455e+09
5.013641e+07	3.915084e+07	-1.929352e+09	3.682767e+09
5.043062e+07	3.886153e+07	-1.921103e+09	3.668153e+09
5.072656e+07	3.857476e+07	-1.912868e+09	3.653612e+09
5.102423e+07	3.829054e+07	-1.904648e+09	3.639146e+09
5.132365e+07	3.800883e+07	-1.896442e+09	3.624753e+09
5.162483e+07	3.772961e+07	-1.888250e+09	3.610434e+09
5.192777e+07	3.745287e+07	-1.880072e+09	3.596188e+09
5.223249e+07	3.717859e+07	-1.871908e+09	3.582015e+09
5.253900e+07	3.690676e+07	-1.863758e+09	3.567916e+09
5.284731e+07	3.663734e+07	-1.855621e+09	3.553890e+09
5.315743e+07	3.637033e+07	-1.847498e+09	3.539937e+09
5.346937e+07	3.610570e+07	-1.839387e+09	3.526058e+09
5.378314e+07	3.584344e+07	-1.831290e+09	3.512251e+09
5.409875e+07	3.558354e+07	-1.823205e+09	3.498517e+09
5.441621e+07	3.532597e+07	-1.815133e+09	3.484855e+09
5.473553e+07	3.507071e+07	-1.807073e+09	3.471267e+09
5.505673e+07	3.481776e+07	-1.799026e+09	3.457751e+09
5.537982e+07	3.456709e+07	-1.790990e+09	3.444308e+09
5.570479e+07	3.431869e+07	-1.782966e+09	3.430937e+09
5.603168e+07	3.407254e+07	-1.774954e+09	3.417639e+09
5.636049e+07	3.382863e+07	-1.766954e+09	3.404413e+09
5.669122e+07	3.358694e+07	-1.758964e+09	3.391260e+09
5.702389e+07	3.334745e+07	-1.750986e+09	3.378179e+09
5.735852e+07	3.311016e+07	-1.743018e+09	3.365171e+09
5.769511e+07	3.287503e+07	-1.735061e+09	3.352235e+09
5.803368e+07	3.264207e+07	-1.727114e+09	3.339371e+09
5.837423e+07	3.241125e+07	-1.719178e+09	3.326580e+09
5.871678e+07	3.218257e+07	-1.711251e+09	3.313861e+09
5.906134e+07	3.195600e+07	-1.703335e+09	3.301215e+09
5.940793e+07	3.173153e+07	-1.695427e+09	3.288640e+09
